year,indicator_code,indicator_name,value,country_name
2020,"120055798	","exports_to_china	","3748185.2148	","Indonesia	"
2021,"120055798	","exports_to_china	","6392283	","Indonesia	"
2022,"120055798	","exports_to_china	","7789081	","Indonesia	"
2023,"120055798	","exports_to_china	","7407424	","Indonesia	"
2024,"120055798	","exports_to_china	","7104656	","Indonesia	"
2013,"120056025	","imports_from_china	","3693048.7	","Indonesia	"
2014,"120056025	","imports_from_china	","3905960.5524	","Indonesia	"
2015,"120056025	","imports_from_china	","3434196.5	","Indonesia	"
2016,"120056025	","imports_from_china	","3212612.7	","Indonesia	"
2017,"120056025	","imports_from_china	","3475738.5	","Indonesia	"
2018,"120056025	","imports_from_china	","4319140.5	","Indonesia	"
2019,"120056025	","imports_from_china	","4564873.7002	","Indonesia	"
2020,"120056025	","imports_from_china	","4098122.5324	","Indonesia	"
2021,"120056025	","imports_from_china	","6064749	","Indonesia	"
2022,"120056025	","imports_from_china	","7064104	","Indonesia	"
2023,"120056025	","imports_from_china	","6519192	","Indonesia	"
2024,"120056025	","imports_from_china	","7666906	","Indonesia	"
2013,"120056847	","realised_fdi_from_china	","12623	","Indonesia	"
2014,"120056847	","realised_fdi_from_china	","7802	","Indonesia	"
2015,"120056847	","realised_fdi_from_china	","10754	","Indonesia	"
2016,"120056847	","realised_fdi_from_china	","6399	","Indonesia	"
2017,"120056847	","realised_fdi_from_china	","4076	","Indonesia	"
2018,"120056847	","realised_fdi_from_china	","3246	","Indonesia	"
2019,"120056847	","realised_fdi_from_china	","1242	","Indonesia	"
2020,"120056847	","realised_fdi_from_china	","1334	","Indonesia	"
2021,"120056847	","realised_fdi_from_china	","2434	","Indonesia	"
2022,"120056847	","realised_fdi_from_china	","3750	","Indonesia	"
2023,"120056847	","realised_fdi_from_china	","15203	","Indonesia	"
2024,"120056847	","realised_fdi_from_china	","8480	","Indonesia	"
2013,"WB01142814	","port_container_throughput 	","11435324	","Indonesia	"
2014,"WB01142814	","port_container_throughput 	","10938117	","Indonesia	"
2015,"WB01142814	","port_container_throughput 	","10011420	","Indonesia	"
2016,"WB01142814	","port_container_throughput 	","10535691	","Indonesia	"
2017,"WB01142814	","port_container_throughput 	","12076306	","Indonesia	"
2018,"WB01142814	","port_container_throughput 	","12532311	","Indonesia	"
2019,"WB01142814	","port_container_throughput 	","12615422	","Indonesia	"
2020,"WB01142814	","port_container_throughput 	","11673708	","Indonesia	"
2021,"WB01142814	","port_container_throughput 	","12910700	","Indonesia	"
2022,"WB01142814	","port_container_throughput 	","12380584	","Indonesia	"
2013,"120055770	","exports_to_china	","1689189.3	","Viet Nam	"
2014,"120055770	","exports_to_china	","1990639.7835	","Viet Nam	"
2015,"120055770	","exports_to_china	","2983174.5	","Viet Nam	"
2016,"120055770	","exports_to_china	","3717160.4	","Viet Nam	"
2017,"120055770	","exports_to_china	","5037461.7	","Viet Nam	"
2018,"120055770	","exports_to_china	","6395634.9	","Viet Nam	"
2019,"120055770	","exports_to_china	","6411667.4838	","Viet Nam	"
2020,"120055770	","exports_to_china	","7847442.5894	","Viet Nam	"
2021,"120055770	","exports_to_china	","9231942	","Viet Nam	"
2022,"120055770	","exports_to_china	","8794254	","Viet Nam	"
2023,"120055770	","exports_to_china	","9213259	","Viet Nam	"
2024,"120055770	","exports_to_china	","9867808	","Viet Nam	"
2013,"120055997	","imports_from_china	","4858629.8	","Viet Nam	"
2014,"120055997	","imports_from_china	","6373001.4143	","Viet Nam	"
2015,"120055997	","imports_from_china	","6601702	","Viet Nam	"
2016,"120055997	","imports_from_china	","6110412.8	","Viet Nam	"
2017,"120055997	","imports_from_china	","7161724.8	","Viet Nam	"
2018,"120055997	","imports_from_china	","8387668.8	","Viet Nam	"
2019,"120055997	","imports_from_china	","9786888.2174	","Viet Nam	"
2020,"120055997	","imports_from_china	","11381565.6726	","Viet Nam	"
2021,"120055997	","imports_from_china	","13789507	","Viet Nam	"
2022,"120055997	","imports_from_china	","14387570	","Viet Nam	"
2023,"120055997	","imports_from_china	","13760140	","Viet Nam	"
2024,"120055997	","imports_from_china	","16184455	","Viet Nam	"
2014,"120056824	","realised_fdi_from_china	","7	","Viet Nam	"
2017,"120056824	","realised_fdi_from_china	","353	","Viet Nam	"
2018,"120056824	","realised_fdi_from_china	","13883	","Viet Nam	"
2019,"120056824	","realised_fdi_from_china	","1720	","Viet Nam	"
2020,"120056824	","realised_fdi_from_china	","275	","Viet Nam	"
2021,"120056824	","realised_fdi_from_china	","603	","Viet Nam	"
2022,"120056824	","realised_fdi_from_china	","708	","Viet Nam	"
2023,"120056824	","realised_fdi_from_china	","999	","Viet Nam	"
2024,"120056824	","realised_fdi_from_china	","757	","Viet Nam	"
2013,"WB01142965	","port_container_throughput 	","8035812	","Viet Nam	"
2014,"WB01142965	","port_container_throughput 	","9473429	","Viet Nam	"
2015,"WB01142965	","port_container_throughput 	","10615391	","Viet Nam	"
2016,"WB01142965	","port_container_throughput 	","11282230	","Viet Nam	"
2017,"WB01142965	","port_container_throughput 	","12382524	","Viet Nam	"
2018,"WB01142965	","port_container_throughput 	","13394390	","Viet Nam	"
2019,"WB01142965	","port_container_throughput 	","15297028	","Viet Nam	"
2020,"WB01142965	","port_container_throughput 	","16394723	","Viet Nam	"
2021,"WB01142965	","port_container_throughput 	","19821048	","Viet Nam	"
2022,"WB01142965	","port_container_throughput 	","20518926	","Viet Nam	"
